DFIRM_ID,Version_ID,FloodAreaID,StudyType,FloodZone,ZoneSubtype,SFHA_TF,SourceCitation,ZoneDescription,AdoptedDate,GlobalID,OBJECTID,Shape__Area,Shape__Length
47037C,1.1.1.0,47037C_16108,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,c018459a-6b7e-43ce-8554-9f1113b03b11,17003,12.051025390625,38.8106838917101
47037C,1.1.1.0,47037C_16109,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f58ff528-2edf-476e-b5b4-7583b746b08c,17004,4.605712890625,11.729983814827
47037C,1.1.1.0,47037C_16110,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f58a4314-b8e9-4091-8844-d65246bb4c14,17005,16.4241943359375,42.7007892213305
47037C,1.1.1.0,47037C_16111,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,87efad88-ae72-40dd-83e8-4fd316b95398,17006,34.275146484375,55.5734225999869
47037C,1.1.1.0,47037C_16112,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f6652f0d-1d50-4644-9878-d2f89fdc3cca,17007,35.5291748046875,51.0671012881729
47037C,1.1.1.0,47037C_16113,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,db5498dc-9b37-4e2b-b619-900d378c0ca8,17008,26.0625,71.3049453733616
47037C,1.1.1.0,47037C_16115,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b013076b-a09b-41ac-86be-31d9e07315ef,17009,283.26513671875,236.870217863218
47037C,1.1.1.0,47037C_16116,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ea3dd15b-622c-43fe-8f11-611aa65c7379,17010,885.716674804688,350.338501616611
47037C,1.1.1.0,47037C_16117,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ae9351d2-b882-4eb8-8907-ea3fe5ed3d8d,17011,49.573974609375,90.9181199461473
47037C,1.1.1.0,47037C_16118,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,1bd5a414-dee6-478b-87df-3089d8ae3c87,17012,1.868408203125,18.5754604432814
47037C,1.1.1.0,47037C_16119,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,7d3428ed-a73b-4be9-b95f-3bfbb8df9290,17013,53.074951171875,84.2445808531943
47037C,1.1.1.0,47037C_16120,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,2211705f-3d62-403e-b8ef-f3634404ec53,17014,28.6112060546875,59.0559410306267
47037C,1.1.1.0,47037C_16121,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,880f6f7f-98bd-47f5-8033-b77370f5492d,17015,2.94384765625,12.4681914172921
47037C,1.1.1.0,47037C_16122,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b601e193-9faa-4ef4-9040-7f12c19ce0b1,17016,1.4150390625,9.99097694834112
47037C,1.1.1.0,47037C_16123,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,e585d3cd-d08d-473a-8534-7001dba08e80,17017,18.5592041015625,42.4214472387526
47037C,1.1.1.0,47037C_16125,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b5e66892-24b6-4341-8374-0d78a87606f9,17018,81.027099609375,56.6433473066184
47037C,1.1.1.0,47037C_16126,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,7aa06256-4ad9-42cf-b504-3c6ea2ee10f2,17019,62.37744140625,98.2878238045456
47037C,1.1.1.0,47037C_16129,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,624d80b4-561e-4ae2-9176-0d9da79760ac,17020,48.3387451171875,82.2883318341943
47037C,1.1.1.0,47037C_16130,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,02881eb3-0c6c-40dc-a01b-6ffdbd82d655,17021,340.741821289062,424.987579181442
47037C,1.1.1.0,47037C_16133,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,990eca94-590c-4d0e-8ed0-732e48b774ee,17022,1.212158203125,10.1146596735217
47037C,1.1.1.0,47037C_16134,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,13d7079e-1de6-446f-b842-0da7283b9f78,17023,4.5389404296875,13.9793637294225
47037C,1.1.1.0,47037C_16135,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,5a79e49c-64f2-4838-b372-96c66a8d0a37,17024,1178.65014648438,772.10643503246
47037C,1.1.1.0,47037C_16136,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,860ae24c-8309-40a5-beb4-8e74f5225ee7,17025,10.1683349609375,29.2197578623043
47037C,1.1.1.0,47037C_16137,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,2c4b8e8d-0c28-45b8-916d-6ea79b078151,17026,5.234619140625,14.1392907935797
47037C,1.1.1.0,47037C_16138,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,4ffcce74-c57f-4756-a9b9-898971ee99f2,17027,6.066162109375,20.6122916293592
47037C,1.1.1.0,47037C_16139,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,c277ed60-3975-4f7d-9547-28e79d1ec7c6,17028,657.667724609375,108.354874481278
47037C,1.1.1.0,47037C_16140,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,20f68efa-8421-45bf-9fbc-b80030dceca4,17029,29.133544921875,28.732776846683
47037C,1.1.1.0,47037C_16141,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,0baea3f3-d0c1-4e32-9ffa-c33657eddc2c,17030,35.8009033203125,57.4973308323655
47037C,1.1.1.0,47037C_16142,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,2a237daa-89ca-414c-8ca5-53d2a8f9b05a,17031,1.6719970703125,9.92160534704636
47037C,1.1.1.0,47037C_16143,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,3b99f8c5-93e2-4249-b5cc-ffa246ea6c7b,17032,208.561767578125,256.768867892175
47037C,1.1.1.0,47037C_16145,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,84bb5d0e-0fcd-4c9d-b6a3-3d20d44ff8e6,17033,0.9732666015625,6.70057523314559
47037C,1.1.1.0,47037C_16146,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,5580e882-92a3-431e-b3b0-d83cb77834fb,17034,1.7266845703125,8.57066594412217
47037C,1.1.1.0,47037C_16147,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,8d14563a-a05d-45dc-8b4f-3eb63d1c7ac4,17035,1632.97485351562,938.284214632127
47037C,1.1.1.0,47037C_16148,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,4d3aebcb-db70-4f87-a951-60e6c5549f6d,17036,186.8955078125,291.464786163513
47037C,1.1.1.0,47037C_16149,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,4f80a2f7-8e43-4939-a867-0ffd7d2b2715,17037,1.542236328125,10.5705918332863
47037C,1.1.1.0,47037C_16150,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,cf4e05fa-a80a-4ab9-9554-a65d4794ea49,17038,8.226318359375,21.4914863489751
47037C,1.1.1.0,47037C_16151,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,55840f2d-94ec-4361-ac0e-05e8524af2cc,17039,4.5802001953125,14.793952634668
47037C,1.1.1.0,47037C_16152,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,5c6bd801-5477-409d-a547-339d0d6137bf,17040,1.117431640625,7.71482650906447
47037C,1.1.1.0,47037C_16153,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,d55d2c5f-bad9-400a-b419-56f927fee55b,17041,4.268310546875,18.0550472396897
47037C,1.1.1.0,47037C_16154,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,17c08e7f-c2d4-4a55-b14e-cbb4eb20bbaf,17042,9.3543701171875,32.1005283364817
47037C,1.1.1.0,47037C_16155,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ce9a138d-710d-41a9-99de-cd1fbbf6b159,17043,0.6644287109375,5.80120099207995
47037C,1.1.1.0,47037C_16156,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,e6066ff0-8a3b-4125-9c02-6a0a67f2eb62,17044,5068.51806640625,1925.46299493014
47037C,1.1.1.0,47037C_16157,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,7b58a446-a44c-4a32-8881-c7ca7bd30b35,17045,2.7054443359375,15.2898752996862
47037C,1.1.1.0,47037C_16160,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,6b28320f-a0b2-4c98-97e4-03f443239ebc,17046,715.166625976562,522.593627695752
47037C,1.1.1.0,47037C_16161,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ac6ef268-6227-40bb-a22a-91350c2f085b,17047,355.430053710938,293.821809359031
47037C,1.1.1.0,47037C_16162,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,80421bca-edab-425b-8249-7e68357f99e7,17048,205.925537109375,225.790783618559
47037C,1.1.1.0,47037C_16163,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ca9fca44-3e06-44ee-bfa5-ce7f0c632e13,17049,462.771484375,519.99760180703
47037C,1.1.1.0,47037C_16165,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b8337876-be28-4750-b9a7-63e128142970,17050,1.968017578125,6.76611650556835
47037C,1.1.1.0,47037C_16166,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,7ebe36aa-a0a7-43ca-a28d-92e6d9eb0d91,17051,224.294799804688,168.508970507864
47037C,1.1.1.0,47037C_16167,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,72cd2e24-2c30-47a0-8a3d-2faad17def02,17052,778.322387695312,442.956430355705
47037C,1.1.1.0,47037C_16172,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,179ef717-787e-4ecb-b0c7-343dc03bb61f,17053,3.3758544921875,10.1726733805719
47037C,1.1.1.0,47037C_16173,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,8235e620-6633-4c84-8f87-944a30dad700,17054,1.4293212890625,9.81685872208532
47037C,1.1.1.0,47037C_16174,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,4be16a55-4aeb-4e36-97ef-82cc4ac1343d,17055,5.4676513671875,21.8382264617143
47037C,1.1.1.0,47037C_16175,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,3a2c4736-0c7d-4801-a3dd-34bcbec84292,17056,1488.11608886719,567.462052266781
47037C,1.1.1.0,47037C_16176,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,131274be-aca9-4253-8a5c-a39f31148f55,17057,3.4456787109375,11.7841765750669
47037C,1.1.1.0,47037C_16177,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f997dd7d-a95f-4dbb-8f50-1fe160b91ffd,17058,177.704467773438,210.177627748756
47037C,1.1.1.0,47037C_16178,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,92d52691-bc01-4b44-b55d-acb0e2ff9ad5,17059,75.536865234375,114.256373035875
47037C,1.1.1.0,47037C_16179,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,3f019a20-e113-4b81-a699-e27b0055d9ae,17060,7.0257568359375,24.7828139452487
47037C,1.1.1.0,47037C_16180,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,d29c0884-b100-43b2-94d1-685a259b087a,17061,0.54345703125,5.09986609532857
47037C,1.1.1.0,47037C_16183,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ecce7ead-263e-4c66-974f-56fa872abb6e,17062,1.059326171875,7.55782848560793
47037C,1.1.1.0,47037C_16184,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,499466c4-4cc0-4615-8186-b02053e219cc,17063,40.7021484375,61.9568754216331
47037C,1.1.1.0,47037C_16185,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,cdb12342-22db-4e7c-8868-1b512455a01c,17064,1.3975830078125,6.56108851642986
47037C,1.1.1.0,47037C_16186,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,e2a81b5c-429c-4059-b93f-79a9db446b7e,17065,1.5224609375,10.0276500142404
47037C,1.1.1.0,47037C_16187,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,c65f0a83-0eba-4739-881d-02bef2439130,17066,3.9207763671875,15.2774898699924
47037C,1.1.1.0,47037C_16188,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,3187c307-9cfd-46f3-bc03-0de4e1424d6a,17067,14.9957275390625,27.6817062815019
47037C,1.1.1.0,47037C_16189,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,1d692abd-e48e-437b-98ec-aa6d83418dfd,17068,0.771728515625,5.6288099968448
47037C,1.1.1.0,47037C_16190,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,a23f0fd6-0f77-4cb6-8c76-3e6d3bc1bf1f,17069,174.255004882812,238.903419008659
47037C,1.1.1.0,47037C_16191,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,59782813-6539-454a-ac15-fc424836f108,17070,220.558227539062,302.408775870002
47037C,1.1.1.0,47037C_16192,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,dfd1159d-dd2b-488e-836f-18ebdffdeff6,17071,31.380126953125,67.1619649883737
47037C,1.1.1.0,47037C_16193,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,6c57b6e2-d604-4b95-85cf-02f31336c755,17072,1.9932861328125,11.3796887044588
47037C,1.1.1.0,47037C_16194,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,d959e93e-2afa-4f58-b667-c74fb235ceaf,17073,15.396484375,34.9852943287635
47037C,1.1.1.0,47037C_16195,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,1d38e2dc-8075-4424-9dfc-42874e59cefe,17074,908.414306640625,789.93087745911
47037C,1.1.1.0,47037C_16196,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,85a8aaec-5a08-4dc2-89ba-8dc705d77613,17075,21.6483154296875,34.0146001619902
47037C,1.1.1.0,47037C_16197,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ae255273-9325-4e8c-aec0-ebc5cf08f0f7,17076,13.71044921875,38.6955645156377
47037C,1.1.1.0,47037C_16198,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f0b14a6a-ccff-4570-9b9f-5fa2f46d6fc0,17077,4.2896728515625,13.8501067043629
47037C,1.1.1.0,47037C_16199,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,a614db8a-5a4e-40be-9aad-edcc8ac346b3,17078,9.4647216796875,21.7488093167931
47037C,1.1.1.0,47037C_16200,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,7562a0c2-d184-4e9b-8743-236643550570,17079,17.507568359375,39.378741065936
47037C,1.1.1.0,47037C_16201,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,6e54e2b6-4ebf-461e-bcac-69b6e1f9a521,17080,11.4638671875,35.2274303363974
47037C,1.1.1.0,47037C_16202,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,8f268972-3b8b-4cce-9995-9a32ad6e1707,17081,46.3662109375,67.4745783722857
47037C,1.1.1.0,47037C_16203,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,9fd32d34-4e7c-4e55-9a2b-7701ece81760,17082,5.8262939453125,24.1998316251377
47037C,1.1.1.0,47037C_16204,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,826778df-4155-4375-a8a1-1a45054890b4,17083,18.0770263671875,32.956116698871
47037C,1.1.1.0,47037C_16205,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ede9d295-4402-46e7-accb-fe513d87c3da,17084,102.059448242188,43.1021292175824
47037C,1.1.1.0,47037C_16206,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,58e574ae-04c6-40ed-b635-eb82c51df53e,17085,23.5418701171875,43.7360454575182
47037C,1.1.1.0,47037C_16207,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,9f65562f-ee16-4a68-afaf-3fd9a2499c85,17086,93.2977294921875,68.5551273093908
47037C,1.1.1.0,47037C_16208,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,d85a7f2c-e6ac-47bf-b8be-c9dbe1716f73,17087,1.6427001953125,11.238904441531
47037C,1.1.1.0,47037C_16209,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,d557ee2c-6084-42e5-b20d-0eaec5e02b43,17088,864.308959960938,387.721186815189
47037C,1.1.1.0,47037C_16210,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,73452a95-ed12-4a8b-9e0d-069ea7180937,17089,434.125732421875,235.753620066064
47037C,1.1.1.0,47037C_16213,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ab63911c-7a5c-4ed6-a160-bb4ddd877042,17090,33.35986328125,64.6908431161568
47037C,1.1.1.0,47037C_16214,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b6fa6794-ff18-49a6-8d7d-da64e524fa86,17091,202.132690429688,177.921141073627
47037C,1.1.1.0,47037C_16215,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f22a598f-13b7-49ab-9b7c-17ab1408748c,17092,30.7587890625,55.4276433530913
47037C,1.1.1.0,47037C_16216,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,fbfa8599-6bd0-42f2-9165-0de2c721c1d2,17093,9.496826171875,22.7045176402864
47037C,1.1.1.0,47037C_16217,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,1ecc2d46-dd7c-42c4-b027-27d9112191ff,17094,2.5679931640625,17.7912317441003
47037C,1.1.1.0,47037C_16218,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,2a1d6ee9-46eb-4636-b4a8-302224284e28,17095,46.7532958984375,88.6990105117394
47037C,1.1.1.0,47037C_16219,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,ac57e088-584c-4c28-94f7-5a19c25383b2,17096,42.6937255859375,66.7198450053014
47037C,1.1.1.0,47037C_16220,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,f2da231a-255d-42b3-ac23-aded1bceedec,17097,13.6009521484375,34.0118986229177
47037C,1.1.1.0,47037C_16221,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,4c439724-5ec5-4d91-889b-72ca3099df09,17098,60.498779296875,106.143601759103
47037C,1.1.1.0,47037C_16223,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,fc0508a9-62f6-435d-bbcb-641fc6e960c5,17099,200.811401367188,170.602118021724
47037C,1.1.1.0,47037C_16224,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,efb4264b-7922-4a49-953c-2199a3225672,17100,48.95947265625,47.6680173211564
47037C,1.1.1.0,47037C_16225,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,8ecab740-6cb9-490e-93a1-0c92264ccbbf,17101,35.8021240234375,59.848127374281
47037C,1.1.1.0,47037C_16226,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,b69cd258-850c-43d7-8dfb-9291309d3a43,17102,1.2083740234375,8.98397976960811
47037C,1.1.1.0,47037C_16227,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,802d453c-a50e-44de-8995-1c4d49c5362b,17103,9.2265625,26.3266346598346
47037C,1.1.1.0,47037C_16228,NP,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,47037C_STUDY1,500-Year Floodplain,2024/06/20 00:00:00+00,1ac447bd-21b7-495e-bc92-69bc646d91f1,17104,24.2086181640625,49.1949194477258
